classroom,group,actor,Start,End,Modality,qualitative_content,Rules,Intercomprehension checks_VIC collective,Intercomprehension checks_VIC individuelle,multimodal relevance_correct (hors pertinence linguistique),multimodal relevance_correct and complete,multimodal relevance_correct and incomplete,multimodal relevance_incorrect,phatic gazes_Player 1,phatic gazes_Player 2,phatic gazes_Player 3,phatic gazes_Player 4,verbal relevance_correct and complete,verbal relevance_correct and incomplete,verbal relevance_incorrect,
CM1,4,Instructeur,112.41,115.46,verbal,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,4,Instructeur,112.605,113.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,112.605,113.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,112.605,113.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,113.11,117.21,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,113.11,117.21,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,113.11,117.21,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Joueur 3,116.19,119.32,verbal,mais de/ on doit d(e)mander heu,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,117.48,118.86,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
CM1,4,Instructeur,119.51,124.87,verbal,0,17 - Le joueur peut donner une information à un(e) camarade,0,0,0,0,0,0,0,0,0,0,0,0,1,
CM1,4,Instructeur,119.51,124.87,gesture,0,17 - Le joueur peut donner une information à un(e) camarade,0,0,0,0,0,1,0,0,0,0,0,0,0,
CM1,4,Instructeur,119.51,124.87,verbal,0,17 - Le joueur peut donner une information à un(e) camarade,0,0,0,0,0,0,0,0,0,0,0,0,1,
CM1,4,Instructeur,119.51,124.88,verbal,non (en) fait c'est\ quand c'est à ton tour et bah tu:: demandes,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,119.52,124.86,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,123.71,124.41,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,123.71,124.41,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,123.71,124.41,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Joueur 1,124.85,125.92,verbal,et les pions i(l)s servent à quoi,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,125.87,150.14,verbal,et que les pions bleus c'est pour heu:: expliquer par exemple et bah quand tu veux dire heu:: j'ai envie d'expliquer à marilou heu enfin par exemple dire à marilou heu là t(u) as une bonne carte rouge eh bah je prends un et j'en mets dans le\ dans le bac ça veut dire que\ et bah il vont plus r(e)servir à rien à part si tu défausses une carte défausser ça veut dire que par exemple et bah t(u) en poses une et t(u) en reprends une,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,125.89,128.36,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,126.352,132.058,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,126.69,128.64,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,126.69,128.64,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,126.69,128.64,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,128.4,132.9,verbal,0,17 - Le joueur peut donner une information à un(e) camarade,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,4,Instructeur,128.4,132.9,gesture,0,17 - Le joueur peut donner une information à un(e) camarade,0,0,0,1,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,128.4,132.9,verbal,0,17 - Le joueur peut donner une information à un(e) camarade,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,4,Instructeur,131.21,131.79,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,131.21,131.79,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,131.21,131.79,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,131.795,132.91,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,131.795,132.91,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,131.795,132.91,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,132.431,133.477,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,132.92,133.81,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,132.92,133.81,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,132.92,133.81,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,132.92,136.73,verbal,0,19 - Le joueur qui donne l’information dit à un(e) camarade qu’il possède soit un numéro soit une couleur,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,132.92,136.73,gesture,0,19 - Le joueur qui donne l’information dit à un(e) camarade qu’il possède soit un numéro soit une couleur,0,0,0,0,1,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,132.92,136.73,verbal,0,19 - Le joueur qui donne l’information dit à un(e) camarade qu’il possède soit un numéro soit une couleur,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,135.6,136.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,135.6,136.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,135.6,136.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,136.74,140.8,verbal,0,28 - On met un jeton bleu dans la boîte quand on donne une information,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,136.74,140.8,gesture,0,28 - On met un jeton bleu dans la boîte quand on donne une information,0,0,0,1,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,136.74,140.8,verbal,0,28 - On met un jeton bleu dans la boîte quand on donne une information,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,137.21,137.655,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,137.21,137.655,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,137.21,137.655,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,137.655,138.13,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,137.655,138.13,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,137.655,138.13,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,138.85,139.37,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,138.85,139.37,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,138.85,139.37,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,140.818,145.34,verbal,0,30 - On se débarrasse d’une carte quand on veut récupérer un jeton bleu,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,140.818,145.34,gesture,0,30 - On se débarrasse d’une carte quand on veut récupérer un jeton bleu,0,0,0,0,1,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,140.818,145.34,verbal,0,30 - On se débarrasse d’une carte quand on veut récupérer un jeton bleu,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,144.56,144.945,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,4,Instructeur,144.945,145.785,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,4,Joueur 1,145.904,146.126,verbal,s/,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,148.64,149.03,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,148.64,149.03,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,148.64,149.03,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,149.04,149.93,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,149.04,149.93,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,149.04,149.93,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,149.71,150.15,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,4,Instructeur,150.8,151.018,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,4,Joueur 1,150.874,151.515,verbal,ok,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Joueur 1,152.083,154.043,verbal,mais tu sais pas quelle carte c'est quand tu la poses,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,152.18,154.11,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,152.18,154.11,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,152.18,154.11,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.04,154.786,verbal,oui,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.04,154.786,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.11,154.795,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.11,154.795,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.11,154.795,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.795,157.005,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.795,157.005,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,154.795,157.005,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,155.81,163.64,verbal,0,32 - L’équipe prend un jeton rouge quand un joueur a posé une mauvaise carte,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,155.81,163.64,gesture,0,32 - L’équipe prend un jeton rouge quand un joueur a posé une mauvaise carte,0,0,0,1,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,155.81,163.64,verbal,0,32 - L’équipe prend un jeton rouge quand un joueur a posé une mauvaise carte,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,155.826,160.216,verbal,heu:: ensuite et bah ça c'est quand:: tu t'es trompé par exemple,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,157.61,160.14,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,157.61,160.14,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,157.61,160.14,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,159.379,159.633,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,4,Instructeur,159.633,160.574,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
CM1,4,Instructeur,160.216,161.836,verbal,tu mets une rouge dans un bleu,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,160.35,160.88,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,160.35,160.88,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,160.35,160.88,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,160.574,161.837,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,4,Instructeur,160.89,161.66,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,160.89,161.66,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,160.89,161.66,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,162.273,163.646,verbal,et bah tu prends un pion,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,162.6,163.33,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,162.6,163.33,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,162.6,163.33,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,163.86,168.49,verbal,0,33 - Quand l’équipe a trois jetons rouges elle a perdu,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,4,Instructeur,163.86,168.49,gesture,0,33 - Quand l’équipe a trois jetons rouges elle a perdu,0,0,0,1,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,163.86,168.49,verbal,0,33 - Quand l’équipe a trois jetons rouges elle a perdu,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,4,Instructeur,163.866,167.246,verbal,quand on a::\ on a utilisé tous les trois pions,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,164.4,164.78,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,164.4,164.78,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,164.4,164.78,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,165.42,166.07,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,165.42,166.07,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,165.42,166.07,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,167.326,168.866,verbal,là et bah c'est que,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,167.44,168.0,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,167.44,168.0,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,167.44,168.0,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,167.836,168.731,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,4,Instructeur,168.49,172.095,verbal,0,34 - Quand l’équipe a trois jetons rouges la partie est terminée,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,4,Instructeur,168.933,172.093,verbal,heu (en)fin on a perdu la partie s'arrête et on a perdu,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,170.235,170.903,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,4,Instructeur,173.08,175.36,verbal,sinon après heu:: quand on a,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Joueur 1,174.497,175.864,verbal,et ça s(e) joue à combien ?,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,175.077,176.195,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,4,Instructeur,176.9,178.61,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,176.906,178.6,verbal,je sais pas {rires},,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,178.7,180.753,verbal,heu par exemple et bah::,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,181.23,186.18,verbal,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,181.23,186.18,gesture,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,0,1,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,181.23,186.18,verbal,0,6 - Le feu d’artifice doit être complet (5 cartes d’une même couleur),0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,4,Instructeur,181.233,181.873,verbal,quand on a,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,181.441,182.655,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,4,Instructeur,181.82,182.8,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,181.82,182.8,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,181.82,182.8,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,182.13,184.65,verbal,tous les feux d'artifice un deux trois quatre cinq,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,183.04,184.82,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,183.04,184.82,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,183.04,184.82,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,184.404,187.686,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,4,Instructeur,184.814,186.18,verbal,eh bah on a terminé,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,184.825,185.325,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,184.825,185.325,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,184.825,185.325,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,186.198,187.638,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Joueur 1,186.76,187.64,verbal,et on a gagné,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,187.635,188.682,verbal,oui,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,187.649,188.699,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,188.797,189.921,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,4,Joueur 2,189.335,190.245,verbal,ok,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Joueur 1,189.335,190.94,verbal,oh:: cool,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,189.921,191.462,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
CM1,4,Instructeur,192.986,194.313,verbal,j'ai à peu près tout expliqué,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Instructeur,195.059,196.353,verbal,top c'est bon,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,4,Adulte,196.34,198.513,verbal,t'as terminé bah alors j(e) vous laisse jouer,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,49.96,51.32,verbal,heu::,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,52.301,58.261,verbal,0,2 - On joue tous ensemble pour gagner,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,52.301,58.261,gesture,0,2 - On joue tous ensemble pour gagner,0,0,0,0,1,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,52.301,58.261,verbal,0,2 - On joue tous ensemble pour gagner,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,52.31,58.24,verbal,c'est un jeu avec heu des cartes ce jeu i(l)\ c'est un jeu de\ là on doit jouer tous ensemble,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,53.07,54.99,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,53.07,54.99,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,53.07,54.99,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,54.79,55.26,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
CM1,5,Instructeur,54.99,55.6,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,54.99,55.6,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,54.99,55.6,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,55.6,56.7,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,55.6,56.7,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,55.6,56.7,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,56.7,57.28,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,56.7,57.28,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,56.7,57.28,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,57.28,58.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,57.28,58.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,57.28,58.1,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,58.32,59.22,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,58.32,59.22,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,58.32,59.22,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,59.015,63.95,verbal,sur les cartes on a des feux d'artifice de plusieurs couleurs de cinq cartes,35 - Enrichissement (stratégie conseil de jeu précision),0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,59.955,61.195,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
CM1,5,Instructeur,60.8,63.33,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,60.8,63.33,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,60.8,63.33,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,62.165,62.885,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,5,Instructeur,63.725,66.895,gaze,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,
CM1,5,Instructeur,64.21,66.44,verbal,chacun va avoir cinq cartes heu chacun,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,64.21,66.45,verbal,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,64.21,66.45,gesture,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,1,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,64.21,66.45,verbal,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,65.77,66.28,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,65.77,66.28,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,65.77,66.28,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,67.24,68.63,verbal,et::,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,69.44,78.12,verbal,vous allez devoir compléter les feux d'artifice i(l) y a par exemple heu là la carte de quatre là la carte de trois bleu la carte de deux jaune voilà toutes ces cartes,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,69.46,72.0,verbal,0,3 - Pour gagner il faut faire un feu d’artifice,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,70.24,72.02,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,5,Instructeur,72.0,78.136,verbal,0,5 - Le feu d’artifice peut être bleu jaune ou rouge,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,5,Instructeur,72.0,78.136,gesture,0,5 - Le feu d’artifice peut être bleu jaune ou rouge,0,0,0,1,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,72.0,78.136,verbal,0,5 - Le feu d’artifice peut être bleu jaune ou rouge,0,0,0,0,0,0,0,0,0,0,1,0,0,
CM1,5,Instructeur,72.86,77.3,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,72.86,77.3,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,72.86,77.3,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,76.92,77.27,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,5,Joueur 2,77.7,79.67,verbal,c'est comme un jeu de s/ sept familles en fait,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,78.525,79.945,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,5,Instructeur,79.96,80.57,verbal,oui,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,79.96,80.57,verbal,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,80.77,89.41,verbal,heu chacun va avoir cinq cartes vous avez le\ il va:: y avoir un tas ici pour heu défausser une carte vous savez c(e) que ça voulais:: dire,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,80.79,82.65,verbal,0,11 - Chaque joueur doit toujours avoir 5 cartes,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,82.65,87.67,verbal,0,24 - Le joueur peut se débarrasser d’une carte,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,82.65,87.67,gesture,0,24 - Le joueur peut se débarrasser d’une carte,0,0,0,0,1,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,82.65,87.67,verbal,0,24 - Le joueur peut se débarrasser d’une carte,0,0,0,0,0,0,0,0,0,0,0,1,0,
CM1,5,Instructeur,85.33,87.77,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,85.33,87.77,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,85.33,87.77,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,85.715,86.183,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
CM1,5,Instructeur,86.183,88.959,gaze,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,
CM1,5,Instructeur,87.807,89.39,verbal,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,87.9,89.7,gesture,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
CM1,5,Instructeur,88.959,89.854,gaze,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,
